Dell LED- Full HD IPS Panel with VGA HDMI Ports - E2418HN ,MAN_0023,Monitor, 23.8 inch (60.47 cm),60hz,1600*900 pixel,nan,11500,Black,6,9,Coimbatore
Dell-HD Ready TN Panel with VGA HDMI Ports - D1918H ,MAN_0022,Monitor,18.5 inch (47 cm) ,60hz,1366*768 pixel,nan,5379,Black,12,3,Pune
Dell Inspiron 5575,MAN_0004,Laptop,15.6 inches,8GB,1 TB,AMD Ryzen 5 Quad Core 2500 U,40499,Light grey,1,42,Bhubaneshwar
Dell Inspiron 3567 NoteBook,MAN_0008,Laptop,15.6 inches,4GB DDR5,1 TB,intel core i3 ,31499,Black,3,34,Visakhapatnam
Dell P2018H,MAN_0029,Monitor,20 inch,60hz,1600 x 900 pixel,nan,8740,Black,10,63,New Delhi 
Dell Alienware 17,MAN_0009,Gaming Laptop,127,32GB DDR4,1 TB,NVIDIA GeForce GTX 1070,312499,Black,2,110,Faridabad
Dell Wireless Keyboard and Mouse KM636,MAN_0016,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,2299,Black,10,40,New Delhi 
Dell KB216 Multimedia USB ,MAN_0012,Keyboard,Mechanical,Wired,Backlight(F),nan,649,Black,11,39,Banglore
Dell Alienware 15,MAN_0027,GamingLaptop,141,8 GB DDR4,1 TB,NVIDIA GeForce GTX 1080,260259,Black,10,105,New Delhi 
Dell LED- Full HD IPS Panel with VGA HDMI Ports - E2418HN ,MAN_0023,Monitor, 23.8 inch (60.47 cm),60hz,1600*900 pixel,nan,11500,Black,12,10,Pune
 Dell LED- HD TN Panel with VGA Display Ports - E2016H ,MAN_0020,Monitor,19.5 inch (49.5 cm) ,60hz,1920*1080 pixel,nan,5295,Black,11,12,Chennai
Dell KB216 Multimedia USB ,MAN_0012,Keyboard,Mechanical,Wired,Backlight(F),nan,649,Black,1,23,Bhopal
DELL Inspiron 15 7577 ,MAN_0025,GamingLaptop,141,8 GB DDR4,1 TB,Nvidia GeForce GTX 1050 Ti 4GB,99990,Black,6,22,Lucknow
Dell KM714 Wireless Mouse and Keyboard,MAN_0015,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4499,Black,6,3,Coimbatore
Dell Wireless Keyboard and Mouse KM636,MAN_0016,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,2299,Black,12,13,Hydrabad
Dell Inspiron 3567 NoteBook,MAN_0008,Laptop,15.6 inches,4GB DDR5,1 TB,intel core i3 ,31499,Black,4,35,Guwahati
Dell Alienware (AW17781TB2A1) NoteBook,MAN_0010,GamingLaptop,130,8GB DDR3,1 TB,NVIDIA GeForce GTX 860M,115000,Dark grey,3,90,Indore
Dell Wired Multimedia USB Keyboard KB216,MAN_0019,Keyboard,Mechanical,wired,Backlight(F),nan,729,White,12,10,Hydrabad
DELL Inspiron 15 7577 ,MAN_0025,GamingLaptop,141,8 GB DDR4,1 TB,Nvidia GeForce GTX 1050 Ti 4GB,99990,Black,3,91,Indore
Dell WM118,MAN_0002,Mouse,1000,3,wireless,nan,599,Black,12,10,Hydrabad
Dell Alienware 17,MAN_0009,Gaming Laptop,127,32GB DDR4,1 TB,NVIDIA GeForce GTX 1070,312499,Black,12,6,Pune
Dell Inspiron 3552 NoteBook,MAN_0006,Laptop,15.6 inches,4GB DDR3,1 TB,intel pentium Quad core,22470,Dark grey,9,20,Kolkata
Dell Inspiron 5570,MAN_0001,Laptop,15.6 inches,8GB,2 TB,intel core i5 8th gen 8250U,58640,Dark grey,7,114,Chandigarh
Dell Inspiron 5575,MAN_0004,Laptop,15.6 inches,8GB,1 TB,AMD Ryzen 5 Quad Core 2500 U,40499,Light grey,10,113,New Delhi 
Dell Widescreen Ultrasharp LED Monitor  U2412M ,MAN_0030,Monitor, 24 inch (60.9 cm),60hz,1920 X 1200pixel,nan,25000,Black,3,7,Visakhapatnam
Dell SK-8135 Multimedia USB ,MAN_0013,Keyboard,Mechanical,Wired,Backlight(F),nan,11260,Black,7,64,Chandigarh
Dell P Series Screen LED-Lit  (P2419H),MAN_0024,Monitor, 24 inch(60.96cm),60hz,1920*1080 pixel,nan,25600,Black,1,31,Bhubaneshwar
Dell-HD Ready TN Panel with VGA HDMI Ports - D1918H ,MAN_0022,Monitor,18.5 inch (47 cm) ,60hz,1366*768 pixel,nan,5379,Black,1,14,Nagpur
Dell KM636 Wireless Keyboard and Mouse,MAN_0018,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4999,White,1,5,Noida
Dell  Ultra Thin Bezel LED - Full HD IPS Panel with VGA HDMI Audio in/Out Ports - S2218H ,MAN_0021,Monitor,21.5 inch (54.6 cm),76hz,1920*1080 pixel,nan,11351,Black,2,7,Nasik
Dell KB216 Multimedia USB ,MAN_0012,Keyboard,Mechanical,Wired,Backlight(F),nan,649,Black,3,6,Allahabad
Dell G Series G7 7588 ,MAN_0028,laptop,15.6-inch,16GB DDR4,1 TB,intel i7-8750H,133121,Black,2,96,Nasik
Dell Inspiron 5575,MAN_0004,Laptop,15.6 inches,8GB,1 TB,AMD Ryzen 5 Quad Core 2500 U,40499,Light grey,4,54,Guwahati
Dell Wired Multimedia USB Keyboard KB216,MAN_0019,Keyboard,Mechanical,wired,Backlight(F),nan,729,White,12,8,Pune
Dell KB813  USB English Keyboard with Smart Card Reader - R4F7T,MAN_0014,Keyboard,Mechanical,Wired,Backlight(F),nan,7120,Black,2,39,Madurai
Dell KB813  USB English Keyboard with Smart Card Reader - R4F7T,MAN_0014,Keyboard,Mechanical,Wired,Backlight(F),nan,7120,Black,7,57,Chandigarh
Dell Wireless Keyboard and Mouse KM636,MAN_0016,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,2299,Black,2,5,Faridabad
Dell Inspiron 5570,MAN_0001,Laptop,15.6 inches,8GB,2 TB,intel core i5 8th gen 8250U,58640,Dark grey,1,6,Guragaon
Dell KB216 Multimedia USB ,MAN_0012,Keyboard,Mechanical,Wired,Backlight(F),nan,649,Black,10,34,Mumbai
Dell KM636 Wireless Keyboard and Mouse,MAN_0018,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4999,White,1,9,Jamshedpur
Dell KM636 Wireless Keyboard and Mouse,MAN_0018,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4999,White,1,10,Bhubaneshwar
Dell KM636 Wireless Keyboard and Mouse,MAN_0018,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4999,White,8,59,Kochi
Dell KM636 Wireless Keyboard and Mouse,MAN_0018,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,4999,White,11,6,Banglore
 Dell LED- HD TN Panel with VGA Display Ports - E2016H ,MAN_0020,Monitor,19.5 inch (49.5 cm) ,60hz,1920*1080 pixel,nan,5295,Black,8,48,Kochi
Dell Widescreen Ultrasharp LED Monitor  U2412M ,MAN_0030,Monitor, 24 inch (60.9 cm),60hz,1920 X 1200pixel,nan,25000,Black,3,63,Visakhapatnam
Dell Wireless Keyboard and Mouse KM636,MAN_0016,keyboard+mouse,Mechanical,wireless,Backlight(F),nan,2299,Black,1,4,Bhubaneshwar
Dell-HD Ready TN Panel with VGA HDMI Ports - D1918H ,MAN_0022,Monitor,18.5 inch (47 cm) ,60hz,1366*768 pixel,nan,5379,Black,3,13,Visakhapatnam
Dell Inspiron 15 5577,MAN_0026,GamingLaptop,141.21,8 GB DDR4,1 TB,Nvidia GeForce GTX 1050M,77234,Black,2,91,Vadodara
Dell  Ultra Thin Bezel LED - Full HD IPS Panel with VGA HDMI Audio in/Out Ports - S2218H ,MAN_0021,Monitor,21.5 inch (54.6 cm),76hz,1920*1080 pixel,nan,11351,Black,8,35,Kochi
Dell WM126,MAN_0011,Mouse,1000,3,wireless,nan,699,Black/Blue/Red/White,8,31,Trivandrum
Dell WM126,MAN_0011,Mouse,1000,3,wireless,nan,699,Black/Blue/Red/White,12,7,Hydrabad
Dell inspiron 7570,MAN_0007,Laptop,15.6 inches,8GB DDR4,1 TB,intel core i7  8th gen 8550U,78999,Light grey,11,116,Banglore
 Dell LED- HD TN Panel with VGA Display Ports - E2016H ,MAN_0020,Monitor,19.5 inch (49.5 cm) ,60hz,1920*1080 pixel,nan,5295,Black,2,22,Faridabad
Dell Widescreen Ultrasharp LED Monitor  U2412M ,MAN_0030,Monitor, 24 inch (60.9 cm),60hz,1920 X 1200pixel,nan,25000,Black,1,21,Noida
Dell SK-8135 Multimedia USB ,MAN_0013,Keyboard,Mechanical,Wired,Backlight(F),nan,11260,Black,5,23,Dehradun
Dell SK-8135 Multimedia USB ,MAN_0013,Keyboard,Mechanical,Wired,Backlight(F),nan,11260,Black,7,31,Chandigarh
Dell Inspiron 3567 NoteBook,MAN_0008,Laptop,15.6 inches,4GB DDR5,1 TB,intel core i3 ,31499,Black,1,41,Mangalore
Dell-HD Ready TN Panel with VGA HDMI Ports - D1918H ,MAN_0022,Monitor,18.5 inch (47 cm) ,60hz,1366*768 pixel,nan,5379,Black,3,8,Visakhapatnam
Dell-HD Ready TN Panel with VGA HDMI Ports - D1918H ,MAN_0022,Monitor,18.5 inch (47 cm) ,60hz,1366*768 pixel,nan,5379,Black,6,12,Lucknow
Dell Inspiron 15 5577,MAN_0026,GamingLaptop,141.21,8 GB DDR4,1 TB,Nvidia GeForce GTX 1050M,77234,Black,10,99,New Delhi 
Dell LED- Full HD IPS Panel with VGA HDMI Ports - E2418HN ,MAN_0023,Monitor, 23.8 inch (60.47 cm),60hz,1600*900 pixel,nan,11500,Black,9,47,Jaipur
Dell  Ultra Thin Bezel LED - Full HD IPS Panel with VGA HDMI Audio in/Out Ports - S2218H ,MAN_0021,Monitor,21.5 inch (54.6 cm),76hz,1920*1080 pixel,nan,11351,Black,6,12,Lucknow
